ID,innings,overs,ballnumber,batter,bowler,non_striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam,player,team
980929,2,1,4,DA Warner,P Kumar,S Dhawan,wides,0,5,5,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829807,1,1,4,DA Warner,HV Patel,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829799,1,1,4,DA Warner,Anureet Singh,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829787,1,1,4,DA Warner,CH Morris,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829743,1,1,4,DA Warner,M Morkel,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829731,2,1,4,DA Warner,JP Duminy,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829719,2,1,4,DA Warner,HV Patel,S Dhawan,wides,0,1,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
734029,2,1,4,DA Warner,R Ashwin,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1254114,1,1,4,PP Shaw,JR Hazlewood,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1216519,1,1,4,PP Shaw,Washington Sundar,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1216515,1,1,4,PP Shaw,Shivam Mavi,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1175371,1,1,4,PP Shaw,Mohammad Nabi,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1082627,1,1,4,DA Warner,UT Yadav,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980991,2,1,4,DA Warner,M Vijay,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980953,1,1,4,DA Warner,SR Watson,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980935,2,1,4,DA Warner,KJ Abbott,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829759,1,1,4,DA Warner,MG Johnson,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
981009,2,1,4,DA Warner,AS Rajpoot,S Dhawan,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980983,1,1,4,DA Warner,NM Coulter-Nile,S Dhawan,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980915,1,1,4,DA Warner,UT Yadav,S Dhawan,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829793,1,1,4,DA Warner,Z Khan,S Dhawan,NA,3,0,3,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1254110,2,1,4,PP Shaw,JR Hazlewood,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1254086,2,1,4,PP Shaw,Mohammed Shami,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1254068,2,1,4,PP Shaw,Mohammed Shami,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1178421,1,1,4,PP Shaw,Washington Sundar,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1175365,2,1,4,PP Shaw,LH Ferguson,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1175360,1,1,4,PP Shaw,SN Thakur,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
981003,1,1,4,DA Warner,J Yadav,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829727,1,1,4,DA Warner,CH Morris,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1178401,2,1,4,PP Shaw,LH Ferguson,S Dhawan,NA,6,0,6,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1082591,1,1,4,DA Warner,A Choudhary,S Dhawan,NA,6,0,6,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
598020,2,1,4,DA Warner,MM Sharma,V Sehwag,NA,0,0,0,0,1,DA Warner,bowled,NA,Delhi Daredevils,DA Warner,DC
548378,2,1,4,DA Warner,Shakib Al Hasan,V Sehwag,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
501223,1,1,4,DA Warner,RJ Harris,V Sehwag,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
501213,2,1,4,DA Warner,SB Wagh,V Sehwag,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
419134,1,1,4,DA Warner,S Narwal,V Sehwag,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
501238,1,1,4,DA Warner,S Sreesanth,V Sehwag,NA,1,0,1,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
501230,2,1,4,DA Warner,L Balaji,V Sehwag,NA,1,0,1,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
419116,1,1,4,DA Warner,R Ashwin,V Sehwag,NA,1,0,1,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
548369,2,1,4,DA Warner,Azhar Mahmood,V Sehwag,NA,4,0,4,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
419120,2,1,4,DA Warner,RP Singh,V Sehwag,NA,6,0,6,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
1304104,2,1,4,MR Marsh,M Prasidh Krishna,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,MR Marsh,DC
1304061,1,1,4,PP Shaw,K Gowtham,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1216516,1,1,4,MK Pandey,SM Curran,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,MK Pandey,DC
1304096,1,1,4,MR Marsh,SA Abbott,DA Warner,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,MR Marsh,DC
1304065,1,1,4,PP Shaw,Rasikh Salam,DA Warner,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1304091,2,1,4,MR Marsh,PVD Chameera,DA Warner,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,MR Marsh,DC
1178416,1,1,4,MK Pandey,Harbhajan Singh,DA Warner,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,MK Pandey,DC
392219,2,1,4,DA Warner,MC Henriques,G Gambhir,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
392215,2,1,4,DA Warner,DS Kulkarni,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
392211,2,1,4,DA Warner,AB Dinda,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
419157,2,1,4,MK Pandey,CRD Fernando,JH Kallis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
419133,1,1,4,MK Pandey,MS Gony,JH Kallis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
419123,1,1,4,MK Pandey,S Tyagi,JH Kallis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
419112,2,1,4,MK Pandey,S Sreesanth,JH Kallis,wides,0,1,1,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
419119,2,1,4,MK Pandey,SL Malinga,JH Kallis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
1237178,2,1,4,DA Warner,Navdeep Saini,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
548374,2,1,4,DA Warner,RJ Harris,UBT Chand,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
548372,2,1,4,DA Warner,Z Khan,UBT Chand,NA,0,0,0,0,1,DA Warner,caught,R Vinay Kumar,Delhi Daredevils,DA Warner,DC
980989,2,1,4,MK Pandey,AB Dinda,YK Pathan,NA,2,0,2,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
1136596,1,1,4,PP Shaw,Sandeep Sharma,GJ Maxwell,NA,0,0,0,0,1,GJ Maxwell,run out,NA,Delhi Daredevils,PP Shaw,DC
829811,2,1,4,MK Pandey,BB Sran,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
734027,1,1,4,MK Pandey,AB Dinda,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
598000,2,1,4,MK Pandey,I Sharma,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Pune Warriors,MK Pandey,DC
829765,2,1,4,MK Pandey,A Nehra,RV Uthappa,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
501262,1,1,4,MK Pandey,YK Pathan,CJ Ferguson,NA,0,0,0,0,0,NA,NA,NA,Pune Warriors,MK Pandey,DC
1254080,1,1,4,DA Warner,SM Curran,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1216545,1,1,4,DA Warner,PJ Cummins,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1178408,2,1,4,DA Warner,SN Thakur,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1178394,2,1,4,DA Warner,JJ Bumrah,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1254066,2,1,4,DA Warner,JJ Bumrah,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1216532,1,1,4,DA Warner,K Rabada,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1216528,2,1,4,DA Warner,SM Curran,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1178405,2,1,4,DA Warner,K Rabada,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1175366,1,1,4,DA Warner,UT Yadav,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1175363,2,1,4,DA Warner,K Gowtham,JM Bairstow,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1175357,1,1,4,DA Warner,PP Chawla,JM Bairstow,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
981017,2,1,4,DA Warner,DS Kulkarni,MC Henriques,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980923,2,1,4,DA Warner,MJ McClenaghan,MC Henriques,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1304056,2,1,4,PP Shaw,HH Pandya,Mandeep Singh,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
597998,1,1,4,DA Warner,JH Kallis,DPMD Jayawardene,wides,0,1,1,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
598006,2,1,4,DA Warner,SL Malinga,DPMD Jayawardene,NA,4,0,4,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
1136602,1,1,5,PP Shaw,Sandeep Sharma,JJ Roy,NA,1,0,1,0,0,NA,NA,NA,Delhi Daredevils,PP Shaw,DC
1136590,2,1,5,PP Shaw,KM Asif,C Munro,NA,0,0,0,0,1,PP Shaw,caught,RA Jadeja,Delhi Daredevils,PP Shaw,DC
548329,2,1,5,DA Warner,TP Sudhindra,NV Ojha,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
548364,1,1,5,DA Warner,JA Morkel,NV Ojha,NA,3,0,3,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
1237180,2,1,5,MK Pandey,K Rabada,PK Garg,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,MK Pandey,DC
1304065,1,1,5,DA Warner,Rasikh Salam,PP Shaw,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,DA Warner,DC
1304115,1,1,5,DA Warner,HR Shokeen,PP Shaw,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,DA Warner,DC
1304110,1,1,5,MR Marsh,K Rabada,SN Khan,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,MR Marsh,DC
1178395,2,1,5,PP Shaw,Navdeep Saini,SS Iyer,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1136596,1,1,5,PP Shaw,Sandeep Sharma,SS Iyer,wides,0,1,1,0,0,NA,NA,NA,Delhi Daredevils,PP Shaw,DC
1254060,2,1,5,MK Pandey,M Prasidh Krishna,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,MK Pandey,DC
1216502,2,1,5,MK Pandey,Washington Sundar,WP Saha,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,MK Pandey,DC
1254063,2,1,5,DA Warner,KA Jamieson,WP Saha,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1178423,1,1,5,DA Warner,Mujeeb Ur Rahman,WP Saha,NA,6,0,6,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
733993,2,1,5,DA Warner,S Kaul,AJ Finch,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
501204,1,1,5,DA Warner,A Singh,AJ Finch,NA,1,0,1,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
501241,2,1,5,MK Pandey,MM Patel,GC Smith,NA,0,0,0,0,0,NA,NA,NA,Pune Warriors,MK Pandey,DC
501248,2,1,5,MK Pandey,RJ Harris,JD Ryder,NA,0,0,0,0,0,NA,NA,NA,Pune Warriors,MK Pandey,DC
548341,2,1,5,MK Pandey,JP Duminy,JD Ryder,NA,4,0,4,0,0,NA,NA,NA,Pune Warriors,MK Pandey,DC
1304096,1,1,5,DA Warner,SA Abbott,MR Marsh,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,DA Warner,DC
1254097,1,1,5,PP Shaw,MK Lomror,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1254068,2,1,5,PP Shaw,Mohammed Shami,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1216546,1,1,5,PP Shaw,Mohammed Shami,S Dhawan,wides,0,1,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1216539,1,1,5,PP Shaw,SM Curran,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1216505,2,1,5,PP Shaw,Mohammed Siraj,S Dhawan,NA,0,0,0,0,1,PP Shaw,bowled,NA,Delhi Capitals,PP Shaw,DC
1178405,1,1,5,PP Shaw,KK Ahmed,S Dhawan,NA,0,0,0,0,1,PP Shaw,caught,JM Bairstow,Delhi Capitals,PP Shaw,DC
1178401,2,1,5,PP Shaw,LH Ferguson,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1082648,1,1,5,DA Warner,TA Boult,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1082634,2,1,5,DA Warner,Washington Sundar,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1082611,1,1,5,DA Warner,CH Morris,S Dhawan,NA,0,0,0,0,1,DA Warner,caught,A Mishra,Sunrisers Hyderabad,DA Warner,DC
1082600,1,1,5,DA Warner,SL Malinga,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1082591,1,1,5,DA Warner,A Choudhary,S Dhawan,NA,0,0,0,0,1,DA Warner,caught,Mandeep Singh,Sunrisers Hyderabad,DA Warner,DC
981019,1,1,5,DA Warner,CH Gayle,S Dhawan,wides,0,2,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980983,1,1,5,DA Warner,NM Coulter-Nile,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980979,1,1,5,DA Warner,RP Singh,S Dhawan,wides,0,1,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980967,2,1,5,DA Warner,PJ Sangwan,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829787,1,1,5,DA Warner,CH Morris,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829731,2,1,5,DA Warner,JP Duminy,S Dhawan,wides,0,1,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829727,1,1,5,DA Warner,CH Morris,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829719,2,1,5,DA Warner,HV Patel,S Dhawan,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1181766,2,1,5,PP Shaw,Mohammad Nabi,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1175365,2,1,5,PP Shaw,LH Ferguson,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
981009,2,1,5,DA Warner,AS Rajpoot,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980973,1,1,5,DA Warner,MJ McClenaghan,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980915,1,1,5,DA Warner,UT Yadav,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829743,1,1,5,DA Warner,M Morkel,S Dhawan,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1254110,2,1,5,PP Shaw,JR Hazlewood,S Dhawan,NA,2,0,2,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
980929,2,1,5,DA Warner,P Kumar,S Dhawan,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829807,1,1,5,DA Warner,HV Patel,S Dhawan,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1254086,2,1,5,PP Shaw,Mohammed Shami,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1254082,2,1,5,PP Shaw,CV Varun,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1254079,2,1,5,PP Shaw,Mohammed Siraj,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1254077,1,1,5,PP Shaw,Abhishek Sharma,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1178421,1,1,5,PP Shaw,Washington Sundar,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1175360,1,1,5,PP Shaw,SN Thakur,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1082630,1,1,5,DA Warner,K Rabada,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
981003,1,1,5,DA Warner,J Yadav,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
734029,2,1,5,DA Warner,R Ashwin,S Dhawan,NA,4,0,4,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
829799,1,1,5,DA Warner,Anureet Singh,S Dhawan,NA,6,0,6,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
598017,1,1,5,DA Warner,RP Singh,V Sehwag,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
501223,1,1,5,DA Warner,RJ Harris,V Sehwag,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
419134,1,1,5,DA Warner,S Narwal,V Sehwag,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
548369,2,1,5,DA Warner,Azhar Mahmood,V Sehwag,NA,1,0,1,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
501213,2,1,5,DA Warner,SB Wagh,V Sehwag,NA,1,0,1,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
419120,2,1,5,DA Warner,RP Singh,V Sehwag,NA,4,0,4,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
548378,2,1,5,DA Warner,Shakib Al Hasan,V Sehwag,NA,6,0,6,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
1304104,2,1,5,MR Marsh,M Prasidh Krishna,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,MR Marsh,DC
1304091,2,1,5,MR Marsh,PVD Chameera,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,MR Marsh,DC
1304080,2,1,5,PP Shaw,M Prasidh Krishna,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1216516,1,1,5,MK Pandey,SM Curran,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,MK Pandey,DC
1178416,1,1,5,MK Pandey,Harbhajan Singh,DA Warner,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,MK Pandey,DC
1304078,2,1,5,PP Shaw,K Rabada,DA Warner,NA,1,0,1,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1304061,1,1,5,PP Shaw,K Gowtham,DA Warner,NA,4,0,4,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
1304073,2,1,5,PP Shaw,Mohammed Siraj,DA Warner,NA,6,0,6,0,0,NA,NA,NA,Delhi Capitals,PP Shaw,DC
392219,2,1,5,DA Warner,MC Henriques,G Gambhir,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
392206,2,1,5,DA Warner,S Tyagi,G Gambhir,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
734049,2,1,5,MK Pandey,L Balaji,G Gambhir,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
1136582,2,1,5,PP Shaw,BB Sran,G Gambhir,NA,4,0,4,0,0,NA,NA,NA,Delhi Daredevils,PP Shaw,DC
419131,1,1,5,DA Warner,CK Langeveldt,G Gambhir,NA,4,0,4,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
729279,1,1,5,MK Pandey,SL Malinga,JH Kallis,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
419157,2,1,5,MK Pandey,CRD Fernando,JH Kallis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
419133,1,1,5,MK Pandey,MS Gony,JH Kallis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
419128,2,1,5,MK Pandey,UT Yadav,JH Kallis,NA,0,0,0,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
419123,1,1,5,MK Pandey,S Tyagi,JH Kallis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
419112,2,1,5,MK Pandey,S Sreesanth,JH Kallis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
392239,2,1,5,MK Pandey,RP Singh,JH Kallis,NA,1,0,1,0,0,NA,NA,NA,Royal Challengers Bangalore,MK Pandey,DC
1237178,2,1,5,DA Warner,Navdeep Saini,MK Pandey,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
548374,2,1,5,DA Warner,RJ Harris,UBT Chand,NA,0,0,0,0,0,NA,NA,NA,Delhi Daredevils,DA Warner,DC
980989,2,1,5,MK Pandey,AB Dinda,YK Pathan,NA,4,0,4,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
734027,1,1,5,MK Pandey,AB Dinda,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
598000,2,1,5,MK Pandey,I Sharma,RV Uthappa,NA,0,0,0,0,0,NA,NA,NA,Pune Warriors,MK Pandey,DC
829811,2,1,5,MK Pandey,BB Sran,RV Uthappa,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
734043,1,1,5,MK Pandey,MG Johnson,RV Uthappa,NA,1,0,1,0,0,NA,NA,NA,Kolkata Knight Riders,MK Pandey,DC
501262,1,1,5,MK Pandey,YK Pathan,CJ Ferguson,NA,1,0,1,0,0,NA,NA,NA,Pune Warriors,MK Pandey,DC
1254085,2,1,5,MK Pandey,Mustafizur Rahman,JM Bairstow,legbyes,0,1,1,0,0,NA,NA,NA,Sunrisers Hyderabad,MK Pandey,DC
1254080,1,1,5,DA Warner,SM Curran,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1178408,2,1,5,DA Warner,SN Thakur,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1175357,1,1,5,DA Warner,PP Chawla,JM Bairstow,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1216545,1,1,5,DA Warner,PJ Cummins,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1216542,1,1,5,DA Warner,Mujeeb Ur Rahman,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1175363,2,1,5,DA Warner,K Gowtham,JM Bairstow,NA,1,0,1,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1178394,2,1,5,DA Warner,JJ Bumrah,JM Bairstow,NA,2,0,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1216498,2,1,5,DA Warner,Arshdeep Singh,JM Bairstow,NA,6,0,6,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
981017,2,1,5,DA Warner,DS Kulkarni,MC Henriques,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
980923,2,1,5,DA Warner,MJ McClenaghan,MC Henriques,NA,0,0,0,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
1178420,1,1,5,DA Warner,O Thomas,KS Williamson,legbyes,0,2,2,0,0,NA,NA,NA,Sunrisers Hyderabad,DA Warner,DC
